pathway,pval,padj,log2err,ES,NES,size,collection
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY,0.41164658634538154,0.5336477899392549,0.08998607949971373,0.4097735010554616,1.0530361595799138,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY,0.43373493975903615,0.5545611015490534,0.08705158679467351,0.40410493806711845,1.0384690834166024,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,9.333061386470583e-20,4.176544970445586e-18,1.1512205221422571,0.8575978555224572,2.8420444933290394,44,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,9.752484645716978e-9,9.698304175462994e-8,0.7477396631498854,0.8950205304600939,2.3000242321997084,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY,0.5441767068273092,0.6432043965335025,0.07492788183937392,0.37394812912060427,0.9609720998478078,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY,0.5877712031558185,0.6708553791887125,0.07011321576425601,-0.32135443842304057,-0.9153976744997894,19,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY,0.7909270216962525,0.8044087322933478,0.05582647177874898,-0.2764224394280717,-0.7528951636069315,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY,0.4143968871595331,0.5336477899392549,0.08783126344801238,0.3682379377840388,1.0393547134258976,21,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119,0.3301707779886148,0.46091916558018253,0.09957912004959042,0.33861659510675973,1.0957623344075098,38,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY,0.05870020964360587,0.13134171907756814,0.27128855468895297,-0.39578017459067155,-1.3536061336791887,44,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY,0.46004319654427644,0.5799136069114471,0.08783126344801238,-0.2833457638297234,-1.0038099774944338,52,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY,0.09207708779443255,0.18729316721822076,0.21654283673534816,-0.36587946832683715,-1.282121763286744,50,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY,0.780241935483871,0.802662680756396,0.0574877409561325,0.295068874535604,0.7908321391110225,18,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER,0.24798387096774194,0.3730177554892925,0.12210792028708148,0.43938718292167805,1.177628464929765,18,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,1.3769578394029596e-5,1.120342969332408e-4,0.5933254763964051,0.8051900363645915,2.140873974806253,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY,0.04282597018446611,0.10242497655276535,0.3217759180753611,0.5762829843780328,1.576497869735031,19,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY,0.8895463510848126,0.8945438024954013,0.05039643224429567,-0.25229393119446997,-0.6871760519757796,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS,0.6807339449541284,0.7210140600401715,0.05947602869573201,0.2954170453351494,0.8638592554739031,24,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,0.20901639344262296,0.33109676483388945,0.13574094381042484,-0.37069718069010665,-1.1847229053176562,32,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR,0.29563492063492064,0.42676331285202257,0.10925003948071095,-0.4272712376137664,-1.1297432415867041,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY,0.25396825396825395,0.3788359788359788,0.11934844059101546,-0.44441492407362554,-1.175072676870188,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY,0.13453815261044177,0.2422828282828283,0.17093233537005617,0.5070884269197778,1.3031161074975166,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY,0.17984189723320157,0.2900153117544422,0.1446305280344838,-0.45210008249579503,-1.2581739580017994,18,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY,0.6857707509881423,0.7220762613345734,0.06266182309324915,0.3216490928156234,0.8461931771472033,16,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY,0.36400817995910023,0.49738522299754917,0.09821233512174378,-0.37456269934410136,-1.0741326920500045,20,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY,0.6804733727810651,0.7210140600401715,0.06293946920189672,-0.3128602528634501,-0.8521412796772105,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY,0.4049079754601227,0.532930350054132,0.09196861400004266,-0.36160141065949775,-1.0369636308177739,20,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY,0.16129032258064516,0.2698221284293036,0.1552419662288392,0.47930991559112246,1.28462782270962,18,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY,8.031402075964491e-4,0.0038276984169965753,0.47727081536286214,0.6766908500469802,1.9099656834950682,21,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY,0.01223093497310738,0.034751386669622554,0.3807304007227924,0.6192934185223797,1.6598061712820054,18,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION,0.021307764337340267,0.05527666400556388,0.35248785758361917,0.6170311043795478,1.6879697092991082,19,C2-CP-KEGG_MEDICUS
