pathway,pval,padj,log2err,ES,NES,size,collection
MORI_SMALL_PRE_BII_LYMPHOCYTE_DN,5.976288112322295e-4,0.002622868302886107,0.47727081536286214,0.5023676217172907,1.7569445291405632,60,C2-CGP
MORI_SMALL_PRE_BII_LYMPHOCYTE_UP,0.0053982358027193315,0.01736582660027554,0.40701791892395395,0.46267985658162525,1.5878973324658678,54,C2-CGP
MOSERLE_IFNA_RESPONSE,0.574235807860262,0.6579949403282197,0.0764767053228531,-0.3187054391500971,-0.9084513666572405,20,C2-CGP
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN,0.4022727272727273,0.5078566521639569,0.09854998035316907,-0.35272370107393397,-1.0345965348375539,24,C2-CGP
MUELLER_METHYLATED_IN_GLIOBLASTOMA,0.23204419889502761,0.33926648916624225,0.12043337164225933,0.45691287498952704,1.198216469876381,16,C2-CGP
MUELLER_PLURINET,5.964222745702869e-7,5.515255424624129e-6,0.6594443980379349,0.4082537002213423,1.7889778396840355,279,C2-CGP
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP,0.1943231441048035,0.30023045568843254,0.14641623786055022,-0.430044458196213,-1.2258167818332424,20,C2-CGP
MULLIGHAN_MLL_SIGNATURE_1_DN,0.0065261490826694435,0.020341454727822915,0.40701791892395395,0.3555549672634116,1.4590995593281149,163,C2-CGP
MULLIGHAN_MLL_SIGNATURE_1_UP,7.117994243960222e-4,0.003049178388951165,0.47727081536286214,0.3335320801103382,1.4719102941950322,309,C2-CGP
MULLIGHAN_MLL_SIGNATURE_2_DN,0.001328585789085007,0.005301649661539853,0.45505986738722953,0.3583226187455588,1.5070853669042132,204,C2-CGP
MULLIGHAN_MLL_SIGNATURE_2_UP,1.055140157202996e-6,9.343396586398263e-6,0.6435518361507222,0.3775662205337192,1.6830135705064335,344,C2-CGP
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN,0.002532809907095302,0.009198871923450475,0.4317076958033464,0.423643138182475,1.6230168089364851,98,C2-CGP
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP,0.24881516587677724,0.35488378240592133,0.13355495455759195,-0.24758849014390688,-1.0807238511071176,195,C2-CGP
