pathway,pval,padj,log2err,ES,NES,size,collection
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS,0.8153310104529616,0.8534295665114741,0.04870108645215302,0.21708895758551414,0.8421090925692333,108,C5-GO-BP
GOBP_SENSORY_PERCEPTION_OF_PAIN,0.5094339622641509,0.6157290348328336,0.07511816352763015,0.303311501484929,0.9607472487769473,38,C5-GO-BP
GOBP_SENSORY_PERCEPTION_OF_SMELL,0.5057034220532319,0.6131850871043956,0.07588869006061172,0.36312826039258234,0.973746668760676,17,C5-GO-BP
GOBP_SENSORY_PERCEPTION_OF_TASTE,0.34600760456273766,0.4869395121459038,0.09688777032754396,0.4082662562686574,1.0947864718080706,17,C5-GO-BP
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS,0.21920668058455114,0.3735921822400889,0.13355495455759195,-0.4536116913258612,-1.2171404933311805,16,C5-GO-BP
GOBP_SENSORY_SYSTEM_DEVELOPMENT,2.398415989538545e-4,0.0030555076636281458,0.5188480777437918,-0.3387083192797139,-1.5222077664368385,262,C5-GO-BP
GOBP_SEQUESTERING_OF_CALCIUM_ION,3.898207364284099e-4,0.004412718235260317,0.49849310876659025,0.4785206919563389,1.7684181160163117,77,C5-GO-BP
GOBP_SERTOLI_CELL_DIFFERENTIATION,0.7194092827004219,0.7809667447332317,0.06350079680659454,-0.31134770267128725,-0.8209130795961832,15,C5-GO-BP
GOBP_SEX_DIFFERENTIATION,0.00881577103372787,0.04194941274227912,0.3807304007227924,-0.3218795504300912,-1.3736592664949037,169,C5-GO-BP
GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING,2.046110232138181e-4,0.002676662490446912,0.5188480777437918,0.6799515717720821,1.9550570264356344,24,C5-GO-BP
GOBP_SIGNAL_RELEASE,6.808735757724172e-4,0.006732638122784902,0.47727081536286214,0.3351301439045463,1.4655175931426787,296,C5-GO-BP
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.05084745762711865,0.14852228717842997,0.2616635217115731,0.3050460974434934,1.2601901216487648,173,C5-GO-BP
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,0.16576576576576577,0.31379758136514896,0.14375898903927542,0.36844294755186957,1.2342198150439174,48,C5-GO-BP
